销售价格,卧室数,浴室数,居住面积,土地面积,楼层数,视野,成色,建筑设计水平,建筑年份,纬度,经度,附近15间房屋平均居住面积,附近15间房屋平均土地面积,每间卧室平均浴室数,有无地下室,距最近优质啤酒厂的距离,距医院的交通距离,销售年份,销售季度,是否位于西雅图,最近一次翻新距今年份,是否邻近海岸
340000,2,1.75,1270,1916,2,0,3,8,2012,47.5648,-122.294,1140,1916,1.142857143,无,3.53,0.200372834,2014,Q4,是,2,否
409950,3,2.5,2655,5080,2,0,3,8,2013,47.2972,-122.348,2879,5232,1.2,无,21.72,0.511431829,2014,Q4,否,1,否
360000,2,1,880,1165,2,0,3,8,2005,47.6192,-122.297,1640,3825,2,无,1.18,0.078249764,2015,Q2,是,10,否
440000,3,1.5,1270,1443,3,0,3,8,2007,47.699,-122.317,1270,1413,2,无,3.5,0.116002356,2014,Q2,是,7,否
408000,3,2.25,1950,7221,1,0,4,8,2006,47.431,-122.285,2310,8125,1.333333333,无,12.66,0.501579779,2014,Q2,是,8,否
820000,4,2.5,3170,3862,3,0,3,8,2008,47.6705,-122.145,2840,4181,1.6,无,9.1,0.13224325,2014,Q3,否,6,否
360000,2,2.5,1233,1244,2,0,3,7,2007,47.5533,-122.381,1230,1300,0.8,有,4.36,0.301650145,2014,Q3,是,7,否
339990,3,2.5,2570,4600,2,0,3,8,2014,47.2582,-122.196,2570,5000,1.2,无,25.17,0.503535928,2014,Q2,否,0,否
515000,3,2,1560,1020,3,0,3,8,2014,47.605,-122.304,1560,1728,1.5,无,0.93,0.106674657,2014,Q4,是,0,否
541000,3,1.75,1630,1166,2,0,3,8,2013,47.6646,-122.367,1420,1670,1.714285714,有,0.3,0.107479796,2015,Q1,是,2,否
375000,4,2.5,2510,7245,2,0,3,9,2007,47.5096,-122.363,1830,8900,1.6,无,7.1,0.380488541,2015,Q2,是,8,否
320000,4,2.5,2223,5780,2,0,3,8,2010,47.3586,-122.157,1690,7766,1.6,无,19.15,0.503535928,2014,Q4,否,4,否
325000,2,2.25,1230,1058,2,0,3,7,2008,47.5325,-122.073,1240,817,0.888888889,有,12.82,0.415300639,2015,Q1,否,7,否
740000,5,2.75,3050,7520,2,0,3,8,2014,47.5245,-122.184,2180,10800,1.818181818,无,8.82,0.393844328,2015,Q1,否,1,否
450000,5,2.75,2710,6220,2,0,3,8,2014,47.3555,-122.061,2530,4759,1.818181818,无,21.52,0.437399093,2014,Q4,否,0,否
455000,4,2.5,2090,4400,2,0,3,8,2011,47.5403,-122.286,2090,3430,1.6,无,5.25,0.257744218,2014,Q3,是,3,否
292500,3,2.5,1440,1068,2,0,3,8,2006,47.5393,-122.361,1580,1483,1.2,有,5.05,0.312904615,2015,Q1,是,9,否
530000,4,2.75,2740,7872,2,0,3,10,2015,47.4954,-122.172,1220,6300,1.454545455,无,10.67,0.418648795,2015,Q1,否,0,否
829995,5,3.25,3360,6120,2,0,3,9,2014,47.607,-122.053,3230,5398,1.538461538,无,12.49,0.13224325,2014,Q3,否,0,否
395000,4,2.75,2280,5013,2,0,3,8,2009,47.7333,-121.976,2130,5121,1.454545455,无,18.1,0.13224325,2014,Q4,否,5,否
859990,4,2.75,3520,5500,2,0,3,9,2014,47.6181,-122.056,3340,5500,1.454545455,无,12.35,0.13224325,2014,Q3,否,0,否
342500,2,1.5,1320,826,2,0,3,8,2008,47.5879,-122.304,1340,1213,1.333333333,有,1.88,0.145745368,2014,Q3,是,6,否
743000,4,2.75,3410,5838,2,0,3,9,2012,47.6931,-122.022,3420,7048,1.454545455,无,14.99,0.13224325,2014,Q4,否,2,否
345000,3,2.25,2730,9388,1,0,3,7,1975,47.3785,-122.185,2255,5701,1.333333333,有,17.38,0.503535928,2014,Q4,否,39,否
443000,3,2.5,1780,2778,2,0,3,8,2007,47.5487,-122.372,1380,1998,1.2,有,4.52,0.304733235,2014,Q4,是,7,否
260000,3,2.5,1427,4337,2,0,3,7,2009,47.3857,-122.162,1443,4347,1.2,无,17.35,0.503535928,2014,Q3,否,5,否
810000,4,2.5,2910,6555,2,0,3,9,2005,47.6659,-122.172,2910,10419,1.6,无,7.84,0.13224325,2014,Q3,否,9,否
570000,4,2.75,3250,5600,2,0,3,8,2011,47.4806,-122.125,2730,5667,1.454545455,无,12.91,0.437399093,2014,Q4,否,3,否
840000,2,2.5,1680,975,3,0,3,9,2009,47.6321,-122.361,1680,977,0.8,无,0.64,0.125571646,2014,Q4,是,5,否
950000,3,2.5,2280,2296,3,0,3,9,2013,47.6256,-122.299,1390,4000,1.2,有,1.33,0.061620364,2015,Q2,是,2,否
572800,3,2.5,3310,4682,2,0,3,9,2015,47.5201,-121.885,2660,5166,1.2,有,21.33,0.418648795,2015,Q1,否,0,否
305000,3,3,1290,1112,3,0,3,7,2008,47.7282,-122.296,1230,9000,1,无,5.64,0.182959621,2014,Q4,是,6,否
445000,4,2.5,2170,6000,2,0,3,7,2008,47.5589,-122.365,1720,5668,1.6,有,3.76,0.271742235,2014,Q3,是,6,否
801000,4,3.5,3290,8059,2,0,3,9,2012,47.5573,-122.02,3290,10758,1.142857143,无,14.55,0.393844328,2014,Q3,否,2,否
711000,3,2.5,2550,5376,2,0,3,9,2004,47.6647,-122.083,2250,4050,1.2,无,11.65,0.13224325,2014,Q3,否,10,否
268500,3,2.25,1140,977,2,0,3,7,2008,47.5439,-122.375,1140,976,1.333333333,有,4.88,0.319606727,2014,Q3,是,6,否
320000,4,2.5,2300,3825,2,0,3,7,2012,47.3594,-122.082,2110,3825,1.6,无,20.75,0.437399093,2014,Q4,否,2,否
500000,4,3.25,2670,5001,1,0,3,9,2013,47.5666,-122.293,1610,5001,1.230769231,有,3.43,0.195000047,2014,Q3,是,1,否
631625,4,2.5,2440,6651,2,0,3,9,2014,47.6971,-122.371,1350,7653,1.6,无,2.19,0.173055291,2014,Q2,是,0,否
850000,2,2.5,1611,2210,2,2,3,10,2005,47.6291,-122.347,2070,2182,0.8,无,1.21,0.114803165,2015,Q1,是,10,否
600000,3,3.5,2710,3290,2,0,3,8,2006,47.5367,-122.072,2440,3290,0.857142857,有,12.74,0.415300639,2014,Q4,否,8,否
430236,4,3.25,3444,5166,2,0,3,8,2014,47.2966,-122.348,2848,5182,1.230769231,有,21.76,0.511431829,2015,Q1,否,1,否
1270000,3,2.5,3060,9576,2,0,3,10,2005,47.5928,-122.199,3060,9579,1.2,无,5.83,0.240961112,2014,Q3,否,9,否
689500,4,2.5,2050,2772,2,0,3,8,2013,47.5431,-122.011,1800,2886,1.6,无,15.24,0.415680476,2015,Q2,否,2,否
175003,3,1.5,1390,1882,2,0,3,7,2014,47.5667,-122.297,1490,2175,2,无,3.36,0.193300233,2014,Q4,是,0,否
459000,2,2.5,1240,1249,3,0,3,8,2006,47.6718,-122.386,1240,2500,0.8,无,0.74,0.145262516,2014,Q3,是,8,否
358000,3,3.25,1410,1442,3,0,3,8,2006,47.7183,-122.317,1500,1200,0.923076923,有,4.5,0.160752564,2014,Q3,是,8,否
447055,4,2.5,2448,4949,2,0,3,9,2014,47.3428,-122.179,2815,5446,1.6,无,19.79,0.503535928,2014,Q3,否,0,否
1210000,4,3.25,3330,9000,2,0,3,9,2004,47.6836,-122.208,2550,6349,1.230769231,有,6.8,0.128667689,2014,Q4,否,10,否
495000,2,2.25,1160,1010,2,0,3,8,2006,47.6207,-122.301,1200,1170,0.888888889,有,1.06,0.071857067,2014,Q4,是,8,否
479000,2,2.25,1330,1380,2,0,3,8,2005,47.577,-122.41,1580,4802,0.888888889,有,3.86,0.327643575,2014,Q4,是,9,是
249900,3,2.5,1610,3517,2,0,3,8,2005,47.4496,-122.189,1830,2889,1.2,无,12.83,0.437399093,2014,Q4,否,9,否
1470000,4,2.5,2800,4000,2,0,3,9,2011,47.6695,-122.339,1770,4200,1.6,无,1.43,0.077324972,2014,Q4,是,3,是
897000,4,2.5,2820,6120,2,0,3,9,2014,47.6911,-122.293,1510,6120,1.6,无,3.76,0.106000232,2014,Q4,是,0,否
1100000,4,2.5,2570,9470,2,0,3,9,2006,47.6548,-122.19,2570,10663,1.6,无,6.74,0.13224325,2015,Q1,否,9,否
685000,3,2.25,1710,1193,2,0,3,9,2014,47.6173,-122.31,1510,1193,1.333333333,有,0.57,0.089299014,2014,Q4,是,0,否
295000,3,1.5,1220,3286,2,0,3,7,1982,47.7168,-122.189,1220,2640,2,无,8.63,0.128667689,2014,Q3,否,32,否
619000,3,2.25,1650,946,3,0,3,8,2014,47.6536,-122.354,1570,1283,1.333333333,无,0.54,0.077955278,2014,Q3,是,0,是
439108,2,1.5,1130,1340,2,0,3,8,2008,47.5761,-122.41,1310,1340,1.333333333,有,3.89,0.327422694,2014,Q4,是,6,是
260000,3,2.25,1489,2800,2,0,3,7,2011,47.3452,-122.215,1584,3200,1.333333333,无,19.13,0.503535928,2015,Q1,否,4,否
279000,5,2.5,2690,5557,2,0,3,7,2012,47.4914,-122.253,2090,10500,2,无,8.95,0.381967634,2014,Q2,是,2,否
380000,3,2.25,1530,1305,2,0,3,7,2007,47.7034,-122.357,1320,1427,1.333333333,有,2.73,0.165308093,2015,Q1,是,8,否
287000,3,2.5,1600,6315,2,0,3,8,2013,47.2611,-122.198,1608,4300,1.2,无,24.96,0.503535928,2014,Q4,否,1,否
377000,2,1.5,1000,1251,2,0,3,7,2006,47.6529,-122.384,1420,1187,1.333333333,有,0.61,0.144546065,2014,Q4,是,8,是
649950,4,3.5,2440,3012,3,1,3,8,2005,47.6923,-122.392,1860,4650,1.142857143,无,2.05,0.192815976,2015,Q1,是,10,否
445000,3,2.5,1260,1102,3,0,3,8,2007,47.675,-122.387,1320,2500,1.2,无,0.92,0.154876544,2014,Q4,是,7,否
605000,3,2.5,1660,1692,3,0,3,7,2005,47.6801,-122.322,1210,1230,1.2,有,2.38,0.077418525,2015,Q2,是,10,否
475000,3,2.25,1190,1137,2,0,3,7,1999,47.677,-122.325,1190,1080,1.333333333,有,2.12,0.073434032,2014,Q3,是,15,否
399000,3,3,1520,1884,3,0,3,8,2009,47.7176,-122.284,1360,1939,1,无,5.5,0.17624873,2014,Q3,是,5,是
718000,5,2.75,3250,8100,2,0,3,8,2014,47.7133,-122.311,1270,8100,1.818181818,无,4.4,0.145465113,2015,Q2,是,1,否
1400000,4,3.25,4700,9160,1,0,3,11,2005,47.5744,-122.406,2240,8700,1.230769231,有,3.83,0.322654462,2014,Q2,是,9,否
341000,3,2.5,1480,1663,2,0,3,9,2012,47.5443,-122.375,1380,1537,1.2,有,4.85,0.318717776,2014,Q2,是,2,否
818000,2,2.5,2380,9374,1,2,3,8,2011,47.7095,-122.019,1610,5000,0.8,无,15.57,0.13224325,2014,Q2,否,3,否
759000,3,2.25,1640,1873,3,0,3,8,2014,47.6196,-122.297,1640,3920,1.333333333,无,1.19,0.077360301,2014,Q4,是,0,否
547500,3,3.5,1650,2262,3,0,3,8,2010,47.6823,-122.347,1620,3166,0.857142857,无,1.69,0.115031072,2014,Q2,是,4,是
358000,2,2.5,1278,987,2,0,3,7,2007,47.5532,-122.381,1220,1287,0.8,有,4.37,0.3018723,2014,Q3,是,7,否
412000,3,2.5,1200,813,3,0,3,9,2010,47.5894,-122.315,1750,4365,1.2,无,1.63,0.153101139,2014,Q4,是,4,否
245000,2,1.5,690,1058,2,0,3,7,2005,47.6951,-122.343,690,1058,1.333333333,无,2.49,0.128641478,2015,Q1,是,10,否
460940,4,2.5,3202,4964,2,0,3,9,2014,47.3412,-122.179,2425,4886,1.6,无,19.89,0.503535928,2014,Q4,否,0,否
321000,3,2.25,1347,1292,3,0,3,7,2010,47.7306,-122.291,1480,1865,1.333333333,无,5.92,0.191184707,2014,Q2,是,4,否
633634,4,3.5,2960,6000,2,0,3,9,2014,47.5183,-121.886,2960,6000,1.142857143,无,21.33,0.418648795,2014,Q2,否,0,否
290000,1,0.75,740,1284,1,0,4,6,1928,47.6741,-122.406,1430,3988,1.333333333,无,1.19,0.176534657,2014,Q3,是,86,是
445000,2,2.25,1200,1137,3,0,3,7,2007,47.6715,-122.392,1280,1295,0.888888889,无,0.76,0.153250115,2015,Q2,是,8,否
887250,5,3.5,4320,7502,2,0,3,9,2012,47.5235,-122.168,3250,7538,1.428571429,有,9.42,0.393844328,2015,Q2,否,3,否
739000,3,2.5,2310,7348,1,3,3,8,2010,47.7116,-122.019,2310,7153,1.2,无,15.63,0.13224325,2014,Q3,否,4,否
429900,3,2,1490,1286,3,0,3,8,2014,47.57,-122.288,1420,1230,1.5,无,3.31,0.193255597,2014,Q4,是,0,否
459000,3,2,1480,800,2,0,3,8,2014,47.5492,-122.387,1480,886,1.5,有,4.73,0.318384726,2015,Q1,是,1,否
240000,3,2.25,1481,2820,2,0,3,7,2012,47.3457,-122.217,1481,3028,1.333333333,无,19.07,0.503535928,2014,Q2,否,2,否
566950,3,3,1730,1902,3,0,3,8,2014,47.6944,-122.377,1830,1804,1,无,2.01,0.175294087,2014,Q3,是,0,否
1040000,4,3.5,3900,8391,2,0,3,10,2006,47.6979,-122.205,3820,12268,1.142857143,无,7.33,0.128667689,2014,Q2,否,8,是
343000,3,3.5,1130,1449,3,0,3,7,2005,47.6968,-122.348,1130,1200,0.857142857,无,2.47,0.137351997,2015,Q1,是,10,否
572115,4,3.25,3230,4838,2,0,3,9,2014,47.3559,-122.023,2980,5094,1.230769231,无,22.55,0.437399093,2014,Q4,否,0,否
918000,5,3.5,3920,5150,2,0,3,9,2004,47.6638,-122.084,3170,5530,1.428571429,有,11.58,0.13224325,2015,Q1,否,11,否
555000,2,1.5,1190,1361,2,0,3,8,2007,47.6161,-122.302,1280,3360,1.333333333,无,0.88,0.080740133,2015,Q2,是,8,否
399440,4,2.5,2311,4396,2,0,3,9,2014,47.3276,-122.163,2458,4616,1.6,无,21.03,0.503535928,2014,Q3,否,0,否
450000,3,2.5,1810,914,3,0,3,8,2008,47.5732,-122.387,1810,914,1.2,有,3.29,0.282123105,2014,Q3,是,6,否
648000,4,2.5,3290,6203,2,0,3,9,2008,47.5441,-121.86,2990,6835,1.6,无,22.03,0.418648795,2014,Q2,否,6,否
580000,4,2.5,3250,5000,2,0,3,8,2008,47.4988,-122.148,3230,5507,1.6,无,11.26,0.418648795,2014,Q2,否,6,否
415000,4,2.5,2544,4071,2,0,3,9,2013,47.341,-122.179,2358,4179,1.6,无,19.9,0.503535928,2015,Q1,否,2,否
527500,3,2.5,1380,1389,3,0,3,8,2008,47.6427,-122.327,1380,1249,1.2,无,0.93,0.050082073,2014,Q4,是,6,是
384000,3,2.25,1430,800,2,0,3,8,2011,47.5477,-122.388,1430,1387,1.333333333,有,4.85,0.323340178,2014,Q3,是,3,否
455000,2,1.5,910,966,2,0,3,8,2006,47.627,-122.361,2740,6400,1.333333333,有,0.69,0.132026021,2014,Q3,是,8,否
1280000,4,3.25,3080,4120,2,0,3,9,2014,47.6845,-122.359,1410,4120,1.230769231,有,1.48,0.134763429,2015,Q2,是,1,否
415000,3,2.5,2280,6031,2,0,3,8,2011,47.7322,-121.966,2430,7200,1.2,无,18.48,0.13224325,2014,Q2,否,3,否
975000,3,2.5,1660,1344,3,0,3,8,2008,47.644,-122.327,1750,2040,1.2,无,0.89,0.047181371,2014,Q4,是,6,是
799950,4,2.5,3320,7429,2,0,3,9,2014,47.7189,-122.225,1840,7429,1.6,无,7.36,0.128667689,2014,Q4,否,0,否
545000,5,4,1680,7268,1,0,3,8,2008,47.5571,-122.356,2040,8259,1.25,有,3.8,0.282117783,2015,Q2,是,7,否
429900,4,3.5,2584,5005,2,0,3,8,2014,47.296,-122.35,2767,5201,1.142857143,无,21.8,0.511431829,2014,Q4,否,0,否
275000,3,2.5,2217,8019,2,0,3,7,2009,47.2776,-122.251,1470,8037,1.2,无,23.38,0.501579779,2014,Q3,否,5,否
498000,3,2.5,2480,4136,2,0,3,8,2009,47.493,-122.147,2510,4314,1.2,无,11.58,0.418648795,2014,Q3,否,5,否
754950,3,2.5,2610,7256,2,0,3,9,2014,47.695,-122.18,2610,7206,1.2,无,8.3,0.128667689,2014,Q2,否,0,否
895000,4,3,3240,5562,2,0,3,10,2013,47.5919,-121.975,3380,5562,1.333333333,无,16.2,0.240961112,2014,Q2,否,1,否
580000,4,3.25,3569,8327,2,0,3,10,2013,47.4595,-122.208,2550,5251,1.230769231,无,11.82,0.44316468,2014,Q2,否,1,否
379900,4,2.5,3181,5831,2,0,3,8,2014,47.2716,-122.297,2056,24393,1.6,无,23.59,0.501579779,2015,Q1,否,1,否
245000,4,2.5,1921,4888,2,0,3,7,2009,47.2689,-122.24,1921,9140,1.6,无,24.05,0.501579779,2015,Q1,否,6,否
417000,3,2.5,1570,4926,2,0,3,8,2014,47.5342,-121.842,1800,3202,1.2,无,23.01,0.418648795,2014,Q3,否,0,否
555000,3,2.5,1940,3211,2,0,3,8,2009,47.5644,-122.093,1880,3078,1.2,无,11.13,0.240961112,2014,Q2,否,5,否
555000,3,2.5,1940,3211,2,0,3,8,2009,47.5644,-122.093,1880,3078,1.2,无,11.13,0.240961112,2014,Q3,否,5,否
539000,3,2.25,1280,1187,2,0,3,8,2008,47.6651,-122.368,1280,1681,1.333333333,有,0.25,0.109762323,2015,Q2,是,7,否
434900,3,2,1520,5040,2,0,3,7,1977,47.777,-122.362,1860,8710,1.5,无,7.73,0.329168429,2014,Q3,是,8,否
325000,2,2.25,1230,1078,2,0,3,7,2008,47.5324,-122.073,1240,817,0.888888889,有,12.82,0.415300639,2014,Q4,否,6,否
650000,3,2.5,1480,2159,3,0,3,8,2007,47.6533,-122.341,1480,1554,1.2,无,0.33,0.059037401,2015,Q2,是,8,否
379950,4,2.5,2612,5850,2,0,3,8,2014,47.3751,-122.189,2419,8984,1.6,无,17.53,0.503535928,2015,Q1,否,1,否
700000,3,2.5,2350,4975,2,0,3,8,2012,47.5418,-122.01,2350,3951,1.2,无,15.31,0.418648795,2014,Q4,否,2,否
675000,3,2.5,1300,1590,2,0,3,8,2014,47.6384,-122.343,1070,1223,1.2,有,0.75,0.099557073,2014,Q4,是,0,是
379000,4,1.5,2020,7560,1,0,4,7,1960,47.502,-122.146,1410,8080,2.666666667,无,11.18,0.418648795,2014,Q2,否,54,否
571000,3,2.5,2140,2867,2,0,3,8,2005,47.5357,-122.073,2280,2836,1.2,有,12.73,0.415300639,2015,Q1,否,10,否
475000,3,2.25,1380,1621,2,0,3,8,2007,47.678,-122.375,1460,1403,1.333333333,有,0.87,0.145354869,2014,Q4,是,7,否
769900,4,3.5,2730,3047,2,0,3,8,2006,47.5797,-122.391,1980,4600,1.142857143,有,3.07,0.301863321,2014,Q2,是,8,否
633000,4,3.5,4220,5817,2,0,3,9,2006,47.5392,-121.862,4290,6637,1.142857143,有,22.02,0.418648795,2014,Q4,否,8,否
635000,3,2.5,1570,1433,3,0,3,8,2010,47.6858,-122.336,1570,2652,1.2,无,2.24,0.100635466,2014,Q2,是,4,是
1240000,4,3.5,4670,6000,2,3,3,11,2007,47.5414,-121.994,4310,6000,1.142857143,有,16.03,0.418648795,2014,Q3,否,7,否
524000,3,2.25,1370,1007,3,0,3,8,2009,47.6682,-122.361,1570,1635,1.333333333,有,0.6,0.104566037,2015,Q1,是,6,否
485000,4,3.5,3273,5115,2,0,3,8,2014,47.4477,-122.204,2996,5100,1.142857143,有,12.63,0.444468731,2014,Q4,否,0,否
650000,3,3.5,1494,1262,3,0,3,8,2011,47.6826,-122.324,1494,1264,0.857142857,无,2.5,0.086109135,2014,Q4,是,3,否
754842,3,2.5,2930,5641,2,0,3,8,2013,47.71,-122.113,3300,5641,1.2,无,11.59,0.13224325,2014,Q4,否,1,否
428900,4,2.5,2598,5553,2,0,3,9,2014,47.3412,-122.178,2502,4900,1.6,无,19.91,0.503535928,2014,Q3,否,0,否
329900,3,2.5,2242,4995,2,0,3,8,2011,47.2595,-122.202,1798,4942,1.2,无,25.02,0.503535928,2014,Q2,否,3,否
1040000,4,2.5,2830,5932,2,0,3,9,2014,47.6479,-122.408,2840,5593,1.6,无,1.2,0.182258479,2014,Q4,是,0,否
544999,4,2.5,2710,6937,2,0,3,7,2009,47.5153,-121.871,2380,5866,1.6,无,22.06,0.431085171,2014,Q3,否,5,否
449950,4,2.75,2320,4344,2,0,3,8,2012,47.4862,-122.163,2310,3770,1.454545455,无,11.42,0.431348945,2014,Q2,否,2,否
635000,4,2.5,2720,7991,2,0,3,9,2006,47.7168,-122.331,1590,8611,1.6,无,4.06,0.168102057,2015,Q1,是,9,否
599000,3,1.75,1650,1180,3,0,3,8,2014,47.6638,-122.319,1650,1960,1.714285714,无,1.56,0.04109476,2014,Q4,是,0,否
478000,3,3.25,1430,1348,2,0,3,8,2008,47.6743,-122.374,1160,1265,0.923076923,有,0.62,0.136698883,2014,Q4,是,6,否
388000,4,2.5,2090,5040,2,0,3,9,2014,47.4797,-122.23,1430,12000,1.6,无,10.11,0.423548179,2014,Q3,否,0,否
809950,4,3.5,3660,4903,2,0,3,9,2014,47.7184,-122.156,3630,4992,1.142857143,有,10.01,0.128667689,2014,Q3,否,0,否
1060000,4,3.5,4220,8417,3,0,3,10,2012,47.5869,-122.054,3730,8435,1.142857143,无,12.57,0.240961112,2015,Q2,否,3,否
659000,2,2.5,1450,1213,2,0,3,9,2015,47.6692,-122.372,1620,1456,0.8,有,0.27,0.122545832,2015,Q2,是,0,否
971971,4,3.75,3460,6738,2,0,3,11,2013,47.506,-122.145,3340,6120,1.066666667,无,11.02,0.418648795,2014,Q2,否,1,否
389000,3,2.5,1350,874,3,0,3,8,2006,47.5491,-122.387,1350,886,1.2,有,4.74,0.318606945,2015,Q1,是,9,否
355000,4,2.75,3000,5470,2,0,3,8,2005,47.3613,-122.038,2420,4891,1.454545455,无,21.83,0.437399093,2014,Q3,否,9,否
417838,4,2.5,2530,5048,2,0,3,8,2014,47.3559,-122.063,2530,4359,1.6,无,21.45,0.437399093,2014,Q3,否,0,否
399950,2,1,710,1131,2,0,4,7,1943,47.6413,-122.329,1370,1173,2,无,0.9,0.055769609,2014,Q2,是,71,是
740000,4,2.5,3050,8000,2,0,3,9,2007,47.7465,-122.231,1910,8000,1.6,无,8.55,0.275708061,2014,Q3,否,7,否
335000,3,2.5,1150,683,2,0,3,7,2013,47.5323,-122.071,1150,755,1.2,无,12.91,0.415300639,2015,Q1,否,2,否
667000,3,1.75,1370,1921,3,0,3,8,2007,47.6595,-122.351,1370,4000,1.714285714,无,0.78,0.077399493,2015,Q2,是,8,否
920000,4,2.5,3540,7009,2,0,3,9,2007,47.6749,-122.176,2150,10290,1.6,无,7.99,0.13224325,2015,Q1,否,8,否
368000,3,2.5,1370,1350,2,0,3,7,2007,47.5534,-122.382,1450,6000,1.2,有,4.37,0.30150547,2014,Q2,是,7,否
307000,4,2.5,1714,3080,2,0,3,8,2009,47.429,-122.188,1714,3250,1.6,无,14.12,0.444468731,2014,Q3,否,5,否
550000,4,2.75,3650,4534,2,0,3,7,2014,47.7397,-122.224,2400,7682,1.454545455,有,8.41,0.275708061,2015,Q1,否,1,否
594491,4,2.5,2990,6037,2,0,3,9,2013,47.4766,-121.735,2990,5992,1.6,无,28.95,0.437399093,2015,Q1,否,2,否
460458,4,2.5,3284,6516,2,0,3,8,2014,47.3393,-122.181,2555,5008,1.6,无,19.98,0.503535928,2014,Q3,否,0,否
399950,3,3,1860,2875,2,0,3,8,2009,47.5511,-122.373,1350,4830,1,有,4.38,0.305642785,2014,Q4,是,5,否
547500,3,3.25,1720,1977,2,0,3,8,2007,47.6127,-122.299,1720,3420,0.923076923,有,0.99,0.092354327,2015,Q2,是,8,否
310000,3,2.5,2540,4775,2,0,3,7,2006,47.3341,-122.052,2270,5000,1.2,无,22.99,0.437399093,2014,Q2,否,8,否
329900,2,2.5,980,1021,3,0,3,8,2008,47.6844,-122.387,980,1023,0.8,无,1.46,0.174297841,2014,Q4,是,6,否
436000,3,2.5,1150,1193,2,0,3,8,2006,47.6684,-122.365,1450,1640,1.2,有,0.44,0.11030781,2014,Q4,是,8,否
320000,3,2.5,1820,1855,2,0,3,8,2008,47.4643,-122.346,1470,6900,1.2,有,10.18,0.457472438,2014,Q3,是,6,否
375000,3,2.5,1580,3825,2,0,3,8,2011,47.5458,-122.369,1380,1500,1.2,无,4.68,0.311234316,2014,Q3,是,3,否
392137,3,2,1460,3696,2,0,3,7,2010,47.6861,-122.013,1720,3631,1.5,无,15.21,0.13224325,2015,Q1,否,5,否
520000,4,2.5,2900,4950,2,0,3,8,2004,47.7717,-122.236,2590,4950,1.6,无,9.74,0.275708061,2014,Q3,否,10,否
535000,5,2.75,2620,6389,2,0,3,9,2007,47.77,-122.236,2620,4504,1.818181818,无,9.65,0.275708061,2014,Q4,否,7,否
407000,2,2.5,1340,999,2,0,3,8,2008,47.5655,-122.386,1470,1436,0.8,有,3.71,0.288492384,2015,Q1,是,7,否
424950,4,3.25,3266,5398,2,0,3,8,2014,47.2975,-122.35,3087,5152,1.230769231,无,21.7,0.511431829,2014,Q4,否,0,否
290000,2,1.5,1076,1060,3,0,3,7,2006,47.7167,-122.298,1076,1060,1.333333333,无,4.99,0.157906918,2014,Q3,是,8,否
399000,3,3.25,1680,1478,2,0,3,8,2009,47.5674,-122.369,1530,2753,0.923076923,有,3.25,0.257728308,2014,Q4,是,5,否
439990,3,2.5,1930,1348,2,0,3,8,2005,47.6513,-122.384,1630,6000,1.2,有,0.71,0.14412383,2014,Q3,是,9,否
635000,4,2.5,2880,3091,2,0,3,9,2014,47.5711,-122.286,1560,4080,1.6,有,3.29,0.194881338,2015,Q1,是,1,否
635000,4,2.25,2240,5000,2,0,3,8,2013,47.6212,-122.058,1760,7500,1.777777778,无,12.27,0.13224325,2014,Q3,否,1,否
351000,3,2.5,2594,4455,2,0,3,8,2012,47.3054,-122.276,2981,4950,1.2,无,21.33,0.501579779,2015,Q2,否,3,否
437500,2,1.5,1210,1232,3,0,3,8,2007,47.6712,-122.39,1330,1174,1.333333333,无,0.73,0.149462427,2014,Q3,是,7,是
919204,4,3.5,3760,5000,2,0,3,9,2014,47.6826,-122.394,1340,5000,1.142857143,有,1.53,0.179958561,2014,Q2,是,0,否
923990,4,2.5,3600,6055,2,0,3,9,2014,47.7053,-122.126,3590,6050,1.6,无,10.9,0.13224325,2014,Q3,否,0,否
639888,4,2.5,2050,2772,2,0,3,8,2012,47.5421,-122.011,2050,2934,1.6,无,15.26,0.417803704,2014,Q2,否,2,否
675000,3,3.25,1510,2064,2,0,3,8,2008,47.6398,-122.345,1670,2594,0.923076923,有,0.65,0.095830095,2015,Q1,是,7,是
899900,4,2.5,2580,3909,2,0,3,8,2013,47.6852,-122.21,1820,5772,1.6,无,6.75,0.128667689,2014,Q2,否,1,否
252000,3,2.5,1670,4020,2,0,3,7,2009,47.53,-122.268,1670,4020,1.2,无,6.22,0.290860908,2015,Q1,是,6,是
552000,3,2.5,1280,1920,3,0,3,8,2009,47.6621,-122.324,1450,1900,1.2,无,1.31,0.042031371,2014,Q4,是,5,否
388500,4,2.5,2718,6197,2,0,3,8,2006,47.3255,-122.164,2667,5000,1.6,无,21.15,0.503535928,2015,Q2,否,9,否
548000,2,2,1370,1878,3,0,3,8,2004,47.6721,-122.387,1280,1878,1,无,0.79,0.148387278,2014,Q3,是,10,否
254950,3,2.5,1794,4769,2,0,3,7,2005,47.3052,-122.283,3557,4807,1.2,无,21.32,0.501579779,2014,Q3,否,9,否
629000,3,2.5,2160,1912,2,0,3,9,2014,47.5642,-122.292,1810,2653,1.2,有,3.6,0.200393779,2014,Q3,是,0,否
734000,4,2.5,2180,7204,2,0,3,8,2014,47.7221,-122.352,1500,7650,1.6,无,4.04,0.198332537,2015,Q1,是,1,否
